Year,Global,North,Tropics,South
1701,-0.5269868714355472,-0.22121859045410186,-0.2851180785324097,-0.02065042388191221
1702,-0.8873083379882812,-0.2893137647827149,-0.4824787086639404,-0.11551579541015632
1703,0.4000526698974611,0.3072729120117189,0.10852148702087404,-0.015741887091064465
1704,0.7909104537048339,0.3057747300659186,0.40055965241088876,0.08457602965850827
1705,-0.8210109678222659,-0.40500354440917946,-0.4474246974060059,0.031417058523559624
1706,0.5674886182205204,0.19716236103515622,0.3414650734313966,0.028861336642456083
1707,0.2665675660034181,0.12602986517944292,0.16265954635620125,-0.02212212251129147
1708,0.4992107669700619,0.5695102386474613,-0.02564220577697755,-0.04465730250549324
1709,-0.007912487109374774,-0.30729770260620093,0.24995327618408197,0.049431877154159566
1710,0.03041449079589843,-0.0620790479736327,0.04287237764282225,0.049621209864807135
1711,-0.688779976313782,-0.5025946802124025,-0.12027550006713862,-0.0659097967758179
1712,0.24903627541809104,0.64948114248047,-0.3944473983764649,-0.005997382189178454
1713,0.12707100324096648,-0.02715012092285182,0.14049328768615735,0.013727753688812279
1714,-0.3969548738250731,-0.10813165334472605,-0.250365308518982,-0.03845811115722653
1715,0.047624686633300814,0.34021923717041014,-0.3362542832977295,0.04365971483917239
1716,-0.05173717637329099,-0.25503236872558627,0.2591984806732177,-0.05590306572418212
1717,0.4812551161743165,-0.48764121108398445,0.9496836439315796,0.019212623258972116
1718,-0.06524762882080104,-0.2488746515624998,0.12163015585327151,0.06199672326965333
1719,-0.9952057597412113,-0.3150570555175779,-0.6658270505859376,-0.014321529856109613
1720,0.5248044112472535,0.3073599112060544,0.22999600651245117,-0.012551424671173093
1721,-0.5226824109375,-0.2577510235107424,-0.3135027735076904,0.048571563091278046
1722,-0.9622671730224613,-0.34609432049560523,-0.4892687095825196,-0.12690436830139162
1723,0.33147014655761703,0.29463454951171897,0.059754479397583,-0.022918896688842803
1724,0.7353922322021487,0.26154308353271494,0.3967260819488524,0.07712293064117424
1725,-0.8420680539184567,-0.43348863636474594,-0.4379790919097901,0.029399838945007306
1726,0.5468471413330076,0.16055578410644472,0.359705023791504,0.026586424031066848
1727,0.27943595947265637,0.13622425999145515,0.16751013170471182,-0.02429838583374024
1728,0.5203562037437443,0.5904686135742186,-0.02964991841125484,-0.04046237575378415
1729,0.02820771177978487,-0.2857254680786129,0.2641195387161255,0.049813604907989494
1730,0.0443025465820311,-0.04295328552246097,0.03953214607543937,0.04772390169410705
1731,-0.7080302753997808,-0.512245638720703,-0.1306122094665528,-0.06517243269195555
1732,0.25852806535034145,0.6524597961914065,-0.38937425163574224,-0.004557487445068283
1733,0.14895357841186568,-0.011330757641601314,0.14763174211120614,0.012652902901840166
1734,-0.3944957049591064,-0.10509158518066342,-0.2519048037277222,-0.037499265664672835
1735,0.045093989025878835,0.33231660479736336,-0.33128112101440427,0.04405832112579348
1736,-0.04343990745849614,-0.24993480234375007,0.2628586184875489,-0.05636398579101566
1737,0.4915793970703126,-0.4831849253540037,0.9594038406555173,0.015360599926757817
1738,-0.051863701794433927,-0.2336654540039063,0.11991079337310795,0.061890854335784916
1739,-0.9877439834472657,-0.3044891605957029,-0.6698291652191162,-0.01342598351440424
1740,0.5442097618480686,0.3170145218994142,0.23717146489562987,-0.009976058638000477
1741,-0.5159821440673829,-0.2578271475585941,-0.30905431477432255,0.050899431376647944
1742,-0.9537275786132812,-0.33752101398925777,-0.489255301702881,-0.12695126934814457
1743,0.34341300461425806,0.3067149019042964,0.06076094798583984,-0.024062844039916993
1744,0.7356458438415525,0.25984432540283187,0.3994030316711426,0.07639836245040894
1745,-0.8309165384399417,-0.4259029567016603,-0.43339543416595455,0.02838174856567384
1746,0.5544790718856812,0.17225040827636745,0.3562877052795411,0.025940985726928746
1747,0.2821549814208983,0.13980484231567378,0.16468543839111324,-0.02233545946655278
1748,0.5223411819168091,0.5836870612792969,-0.021648345721435546,-0.039697383306884756
1749,0.020330879370117523,-0.29048955562133794,0.2620143247467041,0.04880611360244747
1750,0.04286499071044926,-0.04138652680664083,0.03673930259399416,0.04751219842300416
1751,-0.7002132078460693,-0.5104391719482424,-0.12540721195678706,-0.06436685747680666
1752,0.2832163108154294,0.6718836937500005,-0.38372278603820803,-0.004944816011810284
1753,0.1605050233978275,-0.009751714453124958,0.15792826577453611,0.012328246873855603
1754,-0.3884543092803956,-0.09918445517578157,-0.24973796997070313,-0.03953196490402225
1755,0.07119238084716784,0.34768344385986377,-0.3205167015975952,0.04402571350479121
1756,-0.026771265142822395,-0.23870222720947284,0.26746896365661627,-0.05553803780364991
1757,0.5009666174560545,-0.4808573496826175,0.9641947346466065,0.017629211171722402
1758,-0.057721407495117324,-0.2449899224121092,0.12507819963684075,0.06219021067657471
1759,-0.9905321414794924,-0.31810138527832077,-0.6584571723449707,-0.013973550011444092
1760,0.5466376560470579,0.3217168296386721,0.23674146212768565,-0.011820555278778072
1761,-0.5187558218994146,-0.2567408965576175,-0.3097927546497345,0.047777828411865265
1762,-0.9473125493408204,-0.338897825628662,-0.4819328524703979,-0.12648188537292482
1763,0.343099255517578,0.3087916053222656,0.05730949162902828,-0.023001765875244207
1764,0.7409311815124511,0.2690356949340818,0.39334708464202883,0.07854855577239989
1765,-0.8344689447875975,-0.4199668583862308,-0.443285769039917,0.028783629121398945
1766,0.5514499009609221,0.17444507783203175,0.3500231558532715,0.02698175538940429
1767,0.27935016196289036,0.13910559447326648,0.1654675866897583,-0.025223082687377878
1768,0.5216574574882507,0.5909621189941404,-0.02917012640075681,-0.04013467198791508
1769,0.0351678711181643,-0.282357311352539,0.2671626955902101,0.050362466425323445
1770,0.05934288372802741,-0.03607976711425781,0.04752258835144046,0.04790023805923465
1771,-0.6948316162628173,-0.5040511120239258,-0.1246817370849609,-0.06609888963775633
1772,0.275335125595093,0.670840772607422,-0.3909690147766112,-0.0045364763809204196
1773,0.16281014114685027,-0.003078187207030908,0.15393255877990725,0.011955743227386469
1774,-0.3804079529937747,-0.09876039136962944,-0.24178810778503423,-0.039859383183288556
1775,0.05142650976562506,0.33700648469238287,-0.3281740547744751,0.04259421386718749
1776,-0.014901983734130608,-0.22855939672851586,0.26829453751831056,-0.05463715080871587
1777,0.5133831623657226,-0.46743958037109373,0.9658153173202513,0.015007295496368346
1778,-0.04973289389648459,-0.23814192875976542,0.12654093571929936,0.0618679798324585
1779,-0.9963368244140623,-0.3150538360839845,-0.6677315937377932,-0.013551250149536093
1780,0.5472614335418701,0.31932492791748035,0.238746391506958,-0.010809781732177778
1781,-0.5072504106445311,-0.2532333289306643,-0.30549258230094917,0.051475340890502964
1782,-0.9367012032714847,-0.32805046406249994,-0.4831465237289429,-0.12550412719116208
1783,0.3377236234130862,0.3068393009765631,0.057195982287597674,-0.026311709619140637
1784,0.7373521945678714,0.2665933158691405,0.39506731999969485,0.07569155225143433
1785,-0.8286813468017578,-0.4166802553710936,-0.43999647409973147,0.027995376406860357
1786,0.5619365809593199,0.1750826614746092,0.359405199371338,0.02744867955322266
1787,0.28654228333740184,0.14059845102996768,0.16916716524353032,-0.02322336231079097
1788,0.5367766121520998,0.5980184780273442,-0.022133924340820288,-0.03910793304748538
1789,0.04255398511962913,-0.27967420151367206,0.2728407526199342,0.04938733608398439
1790,0.05569935205078161,-0.035137403173828366,0.044658303717041034,0.04617826891479491
1791,-0.6960276475433356,-0.5138165377441408,-0.11739497876586912,-0.06481619097747804
1792,0.2748091883697512,0.6726777725830078,-0.39302371123352053,-0.004844893249511699
1793,0.1571614032348639,-0.009415803735351221,0.1562243939758301,0.010352746829223618
1794,-0.3756878987777712,-0.08970797922363319,-0.24588866781463628,-0.04009103771209714
1795,0.06404807307128962,0.34608132641601624,-0.3253743124832153,0.04334081264648441
1796,-0.015377695916747888,-0.22358087951660152,0.2635508316467285,-0.055347629795837384
1797,0.5130037237060545,-0.46842824245605486,0.9617049759704588,0.019727192209625204
1798,-0.05373190568847648,-0.2434186483154296,0.12831863201751706,0.061368268132781935
1799,-0.9933677159545898,-0.3116318362426764,-0.6676822748199464,-0.014053686692047101
1800,0.5464518098098748,0.3219051121215822,0.23598646449279795,-0.011439647225189219
1801,-0.4991653057983403,-0.23987683333740248,-0.3071321701601028,0.04784395126190185
1802,-0.9469439690185547,-0.33494043526611356,-0.48573669899597166,-0.12626665924987787
1803,0.3405113945068358,0.30840978010253883,0.05629643017272944,-0.024194784375000066
1804,0.7367475003662118,0.2733849051635742,0.38701348915100103,0.07634899069519045
1805,-0.8236171253540041,-0.41012648690185555,-0.443204433847046,0.029713885455322248
1806,0.5594735416992191,0.181356626953125,0.349881657989502,0.02823533828887934
1807,0.2710381579101565,0.1323250852478029,0.1644728350616455,-0.025759698129272462
1808,0.5276277970573426,0.5924793364013673,-0.025348630462646474,-0.03950274797973632
1809,0.03804646959228535,-0.27935058869934115,0.268265733796692,0.04913122959365852
1810,0.06161428740234368,-0.02918152749023448,0.04443501121215825,0.04636096411857602
1811,-0.6745506640686034,-0.49759646341552694,-0.11055370643920895,-0.06640043235397337
1812,0.27050126412963893,0.6709463250732424,-0.39620241658630373,-0.0042425291862488055
1813,0.15159409255371087,-0.008011614550781471,0.1465566508575439,0.013049070975494407
1814,-0.37623858931274407,-0.08999496958007805,-0.24657852799072266,-0.03966510033187867
1815,0.05891983934326128,0.34087933905029316,-0.3249149554138184,0.042955570198059075
1816,-0.016840530010986156,-0.23205998924560578,0.2710421864868164,-0.05582263776855473
1817,0.509785471362305,-0.4598761720825197,0.956996830947876,0.01266464803161622
1818,-0.03429119080810566,-0.23147084113769578,0.13387045947418225,0.06330915309677122
1819,-0.9851853577148442,-0.3055982805175783,-0.6665083544448853,-0.013078949324798557
1820,0.5467538266204832,0.3215228660156249,0.23654610763549805,-0.011315317037200963
1821,-0.510843787316895,-0.25420109139404284,-0.3076454547094345,0.0510026037918091
1822,-0.9552710392822266,-0.339293339208985,-0.490260697970581,-0.1257170901031495
1823,0.34046769682617195,0.3149224694824223,0.050530754443359346,-0.02498560764312747
1824,0.7469650636962897,0.2782740870483405,0.3932879106582642,0.0754032198669434
1825,-0.821362058129883,-0.40867721872558577,-0.4412257284484864,0.028541037936401368
1826,0.550837383728027,0.17437584221191368,0.34976555452880864,0.026695842997741675
1827,0.2905884090087889,0.14880233630676287,0.1649823394317627,-0.023196420606994655
1828,0.5341015061141969,0.6046431099609378,-0.030332667315673814,-0.04020882945556639
1829,0.03709350538330102,-0.27470348569335984,0.2631724766784668,0.048624469800567616
1830,0.05871049854125991,-0.03391521679687517,0.04490417168426512,0.04772138852005005
1831,-0.6919168921875,-0.5072587406982422,-0.11967638491516112,-0.06498180480651859
1832,0.27050516433105454,0.6742158543457033,-0.39860820532836916,-0.00510252876892086
1833,0.1585690277343744,-0.005629138110352003,0.15307147663879386,0.011126825192642248
1834,-0.365738274069214,-0.08379533583984383,-0.24211914345703128,-0.039823921582031255
1835,0.05237401827392564,0.3410198893432617,-0.33200209929199226,0.04335628536529541
1836,-0.023086716009521425,-0.2293822197509769,0.2606521584320068,-0.05435658065643316
1837,0.5263324556396485,-0.4593758181152348,0.9661948619018556,0.019513433750152655
1838,-0.05391873896484363,-0.2465043666503909,0.13127942653198252,0.061306291049194314
1839,-1.0058442996093753,-0.3137634516357427,-0.678129228025818,-0.013951722738647521
1840,0.5522286597061155,0.33598759658203164,0.22854369259643556,-0.012302601601409892
1841,-0.49777899851074253,-0.24074085014648447,-0.30393950718727114,0.046901359554290784
1842,-0.9544752043945314,-0.3333985938720706,-0.4958853490447998,-0.12519126287841803
1843,0.34093025375976593,0.31383549404296834,0.05110841700439453,-0.024013505223083476
1844,0.7437647331298828,0.27062259472045913,0.39683970656433104,0.07630261019439696
