Year,Global,North,Tropics,South
1844,0.5115853038208006,0.15506788381347694,0.2943118950622559,0.06220546901779175
1845,-1.1081151166236876,-0.5938484031738283,-0.526847291784668,0.012580640441894535
1846,0.24012780380859428,-0.00038181862792928417,0.22311020181884772,0.01739946470031736
1847,0.0510430650238036,-0.004771267163086073,0.09576740066528318,-0.03995317098083487
1848,0.19379228312988345,0.3756473382568357,-0.12200568953247068,-0.059849391549682655
1849,-0.2184868848175047,-0.43049873045654297,0.177719404119873,0.034292584355163594
1850,-0.276703771069336,-0.25684856630859404,-0.04998359492797849,0.030128418223571804
1851,-1.2810250946777342,-0.714035719995117,-0.4862789549560548,-0.08071035899963382
1852,-0.43732310537109353,0.4462687696289062,-0.8607555750915526,-0.022836330601501448
1853,-0.535535134716797,-0.277290114038086,-0.24711309791564942,-0.011131998228836043
1854,-1.1261346673095702,-0.36061774606933633,-0.7025233424468995,-0.06299354138488772
1855,-0.49062654426269503,0.14255590319824213,-0.6528499769256593,0.01966760304565433
1856,-0.589988063671875,-0.4807262355468753,-0.036224903402709945,-0.0730368986022949
1857,0.08867463958740233,-0.663038250842286,0.7437194255676269,0.00799354204788208
1858,-0.6737813850585935,-0.5146907167968751,-0.20009898483123778,0.04100825071334841
1859,-1.6450504562782298,-0.6087063779296876,-1.0011074813415528,-0.03523662059326177
1860,-0.037316879956054386,0.08911874245605497,-0.08736227940673828,-0.03907348200988769
1861,-0.799509519799805,-0.42208057111816377,-0.4032578372772217,0.025828886927032526
1862,-1.2874535527587894,-0.4950151457519536,-0.6513875496688843,-0.14105090096740722
1863,-0.06098718208007796,0.052768202124023555,-0.0603002308227539,-0.05345523413085937
1864,0.5153335656372071,0.1631773338134761,0.3059971535865785,0.04615910717926024
1865,-1.1215282422821047,-0.5954704011474613,-0.5296373986816407,0.003579670266723635
1866,0.28452135344238244,0.02849218901367204,0.24878950911254874,0.007239817474365238
1867,0.08793583000488259,0.017544480688476596,0.11832152552490238,-0.04793030689086915
1868,0.2294511320434574,0.3982461161132804,-0.10112659818420407,-0.06766853312988282
1869,-0.1618560285644531,-0.4092057575683594,0.22034985101394655,0.02699991541900636
1870,-0.13438678952636693,-0.17690177329101578,0.01574320157775873,0.026771892331695555
1871,-1.0355230829223636,-0.7297517179687499,-0.21547212116088874,-0.09029946437072749
1872,-0.17994363442382805,0.4481090602294928,-0.5947098097446443,-0.033342963587951614
1873,-0.32169108405761776,-0.31416243793945353,0.013236220761108386,-0.020765200980377183
1874,-0.8897521952636721,-0.35687338066406227,-0.4591526388244629,-0.07372626694793702
1875,-0.27808338603515625,0.12452329863281253,-0.40658821559143077,0.003981756651306157
1876,-0.3857491862182618,-0.5155304603027349,0.21264642556457522,-0.08286500555419926
1877,0.2696719039810182,-0.6696035930648805,0.9373783073730471,0.0018971517288208237
1878,-0.513623858862305,-0.5524245812988282,0.007289318717193583,0.031511405223083516
1879,-1.4351458348800663,-0.6381095664550782,-0.7458915442565919,-0.05114478079605105
1880,0.10805065466308575,0.030593171337891065,0.1310215292358399,-0.053564092712402374
1881,-0.9691463071472168,-0.4666152320068355,-0.5087135008300782,0.006182487235450792
1882,-1.3645537152099614,-0.49283231374511705,-0.7116015694702148,-0.1601198797027588
1883,-0.24917630800781243,-0.004408285253906161,-0.1656284988372803,-0.07913962304077148
1884,0.38695120070800765,0.14221724567871097,0.22768208533630369,0.017052047094726495
1885,-1.287005619644165,-0.662001152563477,-0.5983181394653321,-0.02668595789794915
1886,0.12564243610839837,-0.01900997358398449,0.1594334731750488,-0.014781045602417001
1887,-0.04879514289550822,-0.036703046557617476,0.06193123533325196,-0.07402343870544438
1888,0.050393789758301125,0.34897314902343707,-0.20387455493774415,-0.09470486406555172
1889,-0.3092291266113281,-0.45108619189453114,0.13924804485168463,0.002608897309112566
1890,-0.2286952945312497,-0.21038246806640643,-0.016549480343627892,-0.0017633348327636422
1891,-1.1569000677978518,-0.7613712254882816,-0.27571938178710936,-0.1198096521377563
1892,-0.2501777937744144,0.44929068002929695,-0.6320296922332764,-0.06743903078155519
1893,-0.47264372292480483,-0.350170451367188,-0.06848323472900393,-0.05398999023284912
1894,-0.9927848438964847,-0.3441563964843753,-0.5415262634124757,-0.10710204709625246
1895,-0.34276704444580086,0.1240946696777343,-0.43629791241302485,-0.030563793182373032
1896,-0.42594303054199234,-0.5129228983886724,0.19873416947937014,-0.11175434299621585
1897,0.2558440758361818,-0.621070365618897,0.9063477701477052,-0.02943332053527829
1898,-0.6220632594726557,-0.5736677080078127,-0.0475901113197326,-0.0008054549560547243
1899,-1.5023223012084967,-0.6379502882080079,-0.7795301873840332,-0.08484190838470465
1900,0.06046281123046853,0.06110461362304733,0.09192852520751955,-0.09257034272003167
1901,-1.0055561543701166,-0.4590976027587889,-0.5279509550170899,-0.018507583925628724
1902,-1.3396819616592406,-0.4142066229492183,-0.7465038907104492,-0.17897116970214835
1903,-0.3700975535156247,-0.06176158901367165,-0.20719968766479488,-0.10113645407409666
1904,0.29751685784912085,0.11990961628417986,0.18454108620300294,-0.006934059983825666
1905,-1.3936394304382322,-0.7086406954833986,-0.6397723543029785,-0.04522636351318361
1906,-0.06944090515136724,-0.09107834589843723,0.05008422052001964,-0.028447021444702136
1907,-0.168656003942871,-0.06560231791992205,-0.010730164608764615,-0.0923236479766846
1908,-0.09833001789550805,0.29043720307617205,-0.28619923131408687,-0.10256771049499512
1909,-0.5173257605712889,-0.5399375624999998,0.03853289871826175,-0.01592103560943605
1910,-0.4518469201904299,-0.3033506307128907,-0.13524288736267087,-0.013253264511108415
1911,-1.366242246826172,-0.7105833382324217,-0.5242076554229737,-0.13145133911132814
1912,-0.5611219899169919,0.486846278613281,-0.9566630900848391,-0.09130518128814691
1913,-0.7138662277587895,-0.30408723500976603,-0.32873536193389896,-0.08104358842163085
1914,-1.228244458447266,-0.2557677106933593,-0.8445028348663329,-0.1279737847595214
1915,-0.5523885624023432,0.21520664692382835,-0.7111635039871216,-0.05643171259002681
1916,-0.5626621975341793,-0.39510850913085954,-0.040582342749023455,-0.1269712298034668
1917,0.19781220541992142,-0.46142730659179715,0.6948181191467286,-0.03557860033721929
1918,-0.6831760060546872,-0.4478118921386722,-0.22239420525054923,-0.012970021673583949
1919,-1.5375379091308596,-0.4832917352050778,-0.9454799729965211,-0.10876601351623537
1920,0.046941464355468636,0.2569559137207034,-0.09555830087585448,-0.11445606353759769
1921,-0.828818169433594,-0.4410941893066407,-0.39509301321716317,0.007369092292785642
1922,-0.8489390387695314,-0.15368274360351566,-0.6181198470977785,-0.07713639846496584
1923,-0.7090419849609374,-0.4519160674804684,-0.11290071217346191,-0.1442252474945069
1924,-0.6232968351562509,0.026415523168945125,-0.5930475643501283,-0.05666459216308592
1925,-0.730639406909179,-0.32738058061523434,-0.29527378843688973,-0.10798495735473625
1926,-0.7789549128662111,-0.09280542436523448,-0.590355736303711,-0.0957937748565675
1927,-0.4982968896240238,-0.09566295908203126,-0.2846672537200928,-0.11796663982543938
1928,-1.0557177108398437,0.14884243066406305,-1.054854370225525,-0.14970603078918465
1929,-0.9087177585937497,-0.6079677466552739,-0.1738629251861572,-0.12688712918701164
1930,-0.8354129260253904,-0.5650562346679687,-0.1672481197265625,-0.10310856701660152
1931,-1.5062494943847655,-0.7396626084960938,-0.7980829569854738,0.03149623012390134
1932,-0.4488537572753905,0.05309208544921864,-0.45738038077926635,-0.044565417800903256
1933,-0.7185460607666017,-0.3616486444335935,-0.28087354261779784,-0.0760235671966553
1934,-0.36684803562011714,-0.16579287905273407,-0.11762198282318119,-0.08343299811401364
1935,-0.6388401629882813,-0.2333143722656246,-0.37220055358886717,-0.03332509442138673
1936,-0.4344106517578125,-0.15675640488281212,-0.1445964959289551,-0.13305764366455083
1937,-0.6355864757812506,-0.021037296533203582,-0.5066946283172608,-0.10785452011413572
1938,-0.34211746274414123,0.18378099492187497,-0.3596823247741699,-0.16621620696716313
1939,0.20336406328125028,0.19898902045898456,0.047024630296325656,-0.04264952629394538
1940,-0.5155190874755861,-0.11843962316894571,-0.34308695328826905,-0.05399247958374029
1941,-1.5331488574218752,0.34123984013671876,-1.8600092961547852,-0.014379182432556134
1942,-1.0027887262207031,0.08623943305664059,-1.0058622935668946,-0.08316586604003907
1943,-0.773131738623047,0.2979284031738282,-0.9767815008041383,-0.09427875902709963
1944,-1.3530344572265622,-0.0491848031249996,-1.1757466406250001,-0.1281029740081787
1945,-1.4430256470703127,-0.2827014486328122,-1.0159642479858397,-0.14435984671325677
1946,-1.502094086279297,-0.23420870507812475,-1.2456075086608889,-0.02227775627746581
1947,-0.7140273919189454,-0.27166145053710916,-0.47536746542358405,0.03300139447174078
1948,-0.5705465548095702,0.3313453803222665,-0.8288820469116212,-0.0730099064712524
1949,-1.392612885791016,-0.10604513144531275,-1.1963065813110354,-0.09026102331848149
1950,-0.08576637143554618,0.20166295253906244,-0.23288430065460208,-0.05454501462707524
1951,-1.7464600700683595,-0.14873823940429667,-1.5639283842956542,-0.03379370913391112
1952,-1.307644187695312,0.2789562361816403,-1.4948730542724613,-0.0917273180236816
1953,-1.0849829976562508,0.5915856067382814,-1.6346597364349365,-0.04190891097106933
1954,-1.3685695057617195,0.014466738427734268,-1.344089071801758,-0.03894697858886722
1955,-0.7077843320800774,0.4334879333496095,-1.0151309516693117,-0.12614163684082036
1956,-0.2837416948242184,0.3639385226074225,-0.5799176959899903,-0.06776239941101087
1957,-1.763540854760743,-0.1974024566894526,-1.4241435530273439,-0.141995090423584
1958,-2.673315502185059,-0.21242341230468834,-2.4116134933959965,-0.04927853377990719
1959,-1.8059738728271482,0.2852417373046874,-2.047863623565674,-0.043352073742675815
1960,-1.5510554340820313,0.21364603637695323,-1.6217056103027345,-0.142995711428833
1961,-1.6058362640625006,-0.16874921162109366,-1.356876220880127,-0.08021117309875485
1962,-0.9218061397705077,-0.09386954999999993,-0.7533100772918702,-0.07462690320739748
1963,-1.155727813623047,-0.11301795791015616,-0.9765349548294068,-0.06617492605590816
1964,-0.020776783447264843,0.7809266425781252,-0.8892518340454103,0.0875484469940185
1965,-0.6529244124023447,0.47908454853515664,-1.0031591967407227,-0.1288498031707763
1966,-0.051657268798827885,0.569793490136719,-0.5631606641052247,-0.05828989666442868
1967,-0.009162005712890447,0.7094832780761724,-0.6486083912109375,-0.07003703842163093
1968,0.25024834643554666,0.7590636997558601,-0.38937558713378906,-0.11944001374969487
1969,-0.7324404697265624,0.37962305595703105,-1.0763158927642822,-0.03574783330993655
1970,-0.1190043542724611,0.5428698771972663,-0.6310581810974122,-0.03081592867126464
1971,-0.15102956118164138,0.17039856225585903,-0.31420414753417975,-0.0072240927429199665
1972,-0.7314297745605468,0.20649822670898457,-0.8270994786987306,-0.11082852940979002
1973,0.2677727129150393,0.7103747526855472,-0.5303600575378419,0.08775815250778195
1974,0.9222537030029304,-0.014518381860352026,0.7956248664962768,0.14114722491760254
1975,0.3964974916992193,0.7141326503906252,-0.30972123403472906,-0.007913940600585864
1976,1.1410291731445315,1.1584882103027345,-0.07046748061523438,0.05300830504989622
1977,-0.0206359022460938,0.641807745117187,-0.6259654916564943,-0.036478341677856484
1978,0.36160181037597694,0.35079549609374966,0.048679669445800836,-0.037873507763671904
1979,0.2802957051269538,0.6606860040527348,-0.41984656773376466,0.039456387460327216
1980,-0.49814698820800807,0.3420482884277345,-0.7214377164367676,-0.1187574931274414
1981,0.5242291180664065,0.6174147045410159,-0.11171084430542011,0.018525633316040003
1982,-0.2565633542541497,0.14037155375976643,-0.26831408203125,-0.128620779675293
1983,-1.1822338074737542,0.3308123465332035,-1.537913925164795,0.02486775179443359
1984,0.3593688035888673,0.3633876870117198,-0.1370290628128052,0.13301030630264288
1985,-0.35698799017639143,0.0990268499267577,-0.5478350984252931,0.09182011581573483
1986,0.8400881388427734,0.7821982041503914,-0.01208902208862303,0.06997905611114504
1987,-1.4217780062988283,0.6674093099121096,-2.0915435844909673,0.0023562584747314763
1988,-0.07487124719238336,0.21483013601074136,-0.2645185906494141,-0.025182592410278277
1989,0.8316752091064452,0.6196280585449214,0.2414024627014162,-0.02935481742553719
1990,0.9260689078125001,1.26893330288086,-0.3652316740036011,0.022367409288024928
1991,0.7693674834594726,0.8394190009277331,-0.11856840520935058,0.048516725953674324
1992,0.37185454028320386,1.0589706610839849,-0.8344610591857909,0.14734510272674553
1993,0.7581040250976563,0.9381027867187504,-0.3407146627807617,0.16071575815887454
1994,-0.6128476370727536,0.45843689707031215,-0.9647345649078372,-0.10654995222015376
1995,-1.0346161057250975,0.7839138893554685,-1.7540286715393067,-0.06450101776428227
1996,-0.1157139998657224,0.2661549270996096,-0.39896789776611347,0.017098595686340385
1997,-0.04336367135009694,0.5219757927246097,-0.646478891455078,0.08113969857616424
1998,-1.2475698910400392,0.3289847200927732,-1.6434417233276364,0.06688706918334957
1999,-0.17457059536743147,0.7575313456054692,-0.9648442376586914,0.03274248537597656
2000,0.23740223818359413,0.6191443814941398,-0.3353375972900391,-0.046404605676269466
2001,0.44154100140380864,0.7808013021972648,-0.36718889907417296,0.02792903821105956
2002,0.07523868630981345,0.9353734334472655,-0.7836199934326172,-0.07651443527984625
2003,0.5128938127441413,0.9524499459960937,-0.44276147465515137,0.0032056194946288572
2004,-0.1325337342407233,0.6972992354003904,-0.8428626111511232,0.01302991589355475
2005,0.3780296401794442,1.0507547192871078,-0.7011027261749267,0.028377785659790135
2006,0.9248576901855479,0.5028225714843743,0.44505780875244116,-0.02302242769775384
2007,1.0795263998703004,0.5620628403808605,0.5393178355407716,-0.021854470220947355
2008,0.5685283923980713,0.08995077949218776,0.4764832537719731,0.0020944407897948644
2009,0.6995069954406724,1.0203037831054689,-0.16146755090332038,-0.1593291275024414
2010,1.3951653989501953,1.4796619272949239,-0.23046170081176764,0.1459653168273926
2011,2.0258277892822263,1.1008616014160166,0.8708131461181642,0.054152716154479884
2012,1.1417280440185547,1.3440420083496092,-0.19019274667053232,-0.012121157922363181
2013,1.1829357514434804,1.0987548499511728,0.09322279601440439,-0.009041853076171927
2014,1.766781722941589,1.2169200533203133,0.5311983763916015,0.018663354409789924
2015,0.2833697246704098,0.9934622419921879,-0.7703608679077149,0.06026832407455455
2016,0.8336054846557616,1.284655985595703,-0.5140300315429688,0.06297925020446778
2017,1.2830089404418947,0.4795436948730465,0.7812113106445316,0.022253876174926707
2018,1.2983912267211926,0.539674746240234,0.8772122720214843,-0.11849560598144533
2019,1.9414549616088863,1.4365218612304687,0.5571361734191893,-0.05220288842926029
2020,1.7025348685913078,1.5843488387695308,0.06258347435302751,0.05560244670410158
2021,1.222455768530274,0.5529721605468758,0.5670434582336427,0.10244002771911619
2022,1.8922779486694346,1.1490781012207034,0.6535204248779297,0.0896795051330566
